"","y","X","Z1","Z2","Z3","Z4","Z5"
"81",1,1,-2.26090571702498,-0.46653018919831,1.0305226485862,-0.536937022705185,-0.711562423157119
"82",1,0,2.63450153128522,-0.27373647153574,-2.65233661065396,-0.928413669228764,0.951126269534503
"83",1,1,0.486627910131884,-0.248478867500276,1.7508570799453,-1.3551696130329,-0.583110992838942
"84",1,1,-1.10663616990121,1.06387181604547,1.1055482786486,-0.266544598361324,-0.616584137806916
"85",1,1,-0.293179848178205,0.471721724463887,-0.0564425387106156,2.27817920725996,-0.921199998137106
"86",0,1,1.71381132890754,0.00395847668145823,1.34880504170027,-0.712052621414666,0.142263335363478
"87",0,0,0.562615156600131,-0.326961023618101,0.503016747892435,1.90431961950992,-0.471962060659285
"88",1,1,-0.0858830501745304,-0.840886967083361,0.390009586811074,0.896334845920298,-1.73082968042019
"89",0,0,0.52796236595396,-0.940660142235689,-1.53377988565325,1.27439376433436,-0.697746178729206
"90",1,0,-0.668708828792893,-0.48663037001309,1.99242638086555,-0.6069730310657,0.735367624761492
"91",1,1,1.09757719474139,0.341798005494209,-2.26205881550317,-1.53948116209143,0.401901800598985
"92",1,1,1.23893168538255,1.76807098344587,0.610644993659748,-0.159115412873691,1.35538978070658
"93",0,1,0.600347081964495,0.558413435915593,0.465827098362749,-2.21117728572516,0.957613582600502
"94",1,1,0.312838465660088,-0.187935131916965,0.325991401695016,1.27324096542049,1.08078149532929
"95",0,1,-0.958668112826332,1.15115707612212,-1.58918678795166,0.394644675318026,-1.05875772864331
"96",1,0,-0.463489652180462,-0.440488207813228,-2.46960222077333,-0.463359832934931,-0.274512923163604
"97",1,1,0.513735741072492,-0.012022978099865,1.74218942672638,0.041306439349382,-0.725877185792875
"98",1,1,0.745394488231146,0.962099870219884,0.598024378885688,0.510540448727174,-0.397299627852271
"99",1,0,-0.864957528720549,2.34332416155836,-0.502480566771189,-0.829194108101428,0.30779098328617
"100",1,1,0.831835387669177,0.137712851747993,0.34944151783931,-1.23259276867154,0.0371941178120891
"101",0,1,0.108600004621688,-0.318639732935859,-0.620618973237101,-0.427307359141384,0.630095943360151
"102",0,1,-1.50766159648698,1.23626005215793,1.39999454409685,0.381663324551546,-1.27304006556323
"103",1,1,-0.225950527801833,1.48388599148322,-0.851563499498982,-0.00838620192409379,0.393317143258495
"104",1,1,0.735128506528388,0.0926470814086105,0.230674515266434,0.351701161324693,0.70195999795568
"105",1,1,0.22256253540844,0.469928030056527,-1.18254586220451,1.5692523850184,-0.265717019636361
"106",1,1,0.0644099883268702,-0.693082674727334,0.98982446728783,0.95213423344999,-0.839670742559714
"107",1,1,0.00299819643971447,0.0486239945866678,-1.40924791006304,0.6669333514575,0.144537791196722
"108",1,1,1.42762972339317,2.2790564183734,0.196863067521674,-1.02268775084017,0.440979048649651
"109",0,0,-0.61077411369251,-0.723571838058388,-1.79879217325329,-1.65792768802904,1.68878038960385
"110",1,1,0.920794758545266,0.14097948516118,-0.272742558464519,0.800210044715479,0.00326268575852474
"111",1,1,0.327835750929426,-1.23399656728852,1.28167065767249,-0.892427700019736,-0.0301154755467649
"112",0,0,0.0891209128253888,-0.719277676455631,-0.128093077820735,-1.09517045833256,0.189124061328462
"113",1,1,-0.0188146040119817,0.80351053701843,-1.21651305129392,1.57797631514922,0.781640384260841
"114",1,1,0.578860814277137,0.445105621061706,-0.500580178328885,1.75883940520786,2.25107663765355
"115",1,1,0.425307989770366,-0.213229334200179,0.537998134092848,0.116746097954325,0.31936598919042
"116",1,1,0.112816960261329,1.13761724084433,-0.291787123341124,0.532798158924596,-0.980558324867842
"117",0,0,-2.19835554810462,0.251593948052951,-0.379991514498738,-0.578906681571392,0.748627776072007
"118",1,1,0.795696284969606,-0.647263162239543,-1.35593876095082,1.55108854257889,-1.69568768712834
"119",1,1,0.481769735198625,0.358852283534679,-0.688896966095864,-1.63671360883033,1.34172711941762
"120",1,0,2.02093645618582,1.51323443013307,-1.45795944906132,0.367857167179668,0.0423275197355812
"121",1,1,2.1335688090879,-0.890865216273017,-0.253333279275559,0.660636497710299,1.01747800372927
"122",1,1,-0.436068304781558,-0.399298445546246,1.4193636694611,-0.0268419381140284,-0.221795059771247
"123",1,1,-0.606007372491535,0.335147781109843,-0.786857735631302,-0.0380277826472593,-0.412164059338454
"124",1,0,0.778765710226648,-1.72810361000817,0.42573328395963,-0.821376996891206,0.345806715929772
"125",1,1,-0.937972749264511,-0.45487802469009,1.02012741581967,1.19243658667935,0.573440110911263
"126",1,0,0.583890236870052,-1.53547609802471,-0.911601342838658,-0.562460300043443,-1.01021154843601
"127",1,1,0.109575774541126,0.487311295236833,-0.171037146208651,0.774662838926838,0.448852542337503
"128",0,0,-1.33035671657016,1.61204873733377,1.12564348823823,-0.428229432173195,0.32361589057147
"129",1,1,-0.42073891753758,0.725953386775453,1.00001546865369,0.372182551836997,0.797392721044204
"130",1,1,1.15440288683778,-0.609258399975518,0.88371972814405,1.90282852131449,1.54123100567284
"131",0,1,0.288353875549634,-0.479928498387032,-1.8334970000997,-0.83499531673605,-1.13284367729747
"132",1,0,-0.538918043714576,0.779943861298362,-1.29766230177014,-0.5792773360959,0.390717328650663
"133",1,1,-0.610624504711773,0.185180739796218,-0.553732508611573,-0.116994597276814,-2.53543082039545
"134",1,1,0.468462771884412,-1.19951946554003,-0.633680341012906,0.380009514395795,-0.179994731556481
"135",0,1,-0.435473469828799,0.836110053471493,-1.02561259675917,-1.48833321609925,-0.73108865363432
"136",0,0,-0.0882007319058385,0.4538205462925,-0.399145951329249,-1.80520658376645,0.151903021475927
"137",1,1,0.721858056702658,1.3501870883033,-0.12686558896054,-1.68550646613531,-1.13253654347627
"138",1,1,0.193572936197006,0.608349890520892,0.29093237111431,-1.27822969089399,0.30447224129425
"139",1,1,-0.0553161744008309,1.90829190281264,0.631127870183414,-1.6150180403595,-0.687459654572409
"140",1,0,-0.458155812122741,1.3499167227538,-1.26352196208759,0.276697652341019,0.0324974899334599
"141",1,1,-0.352451525120509,-0.149877684315971,-0.139294241644038,-2.78542137143109,0.287482352099961
"142",1,0,0.147464673242078,-0.676534862028698,0.871098020564821,0.168378901298283,-0.27807758395817
"143",0,0,0.463457567123058,-1.09124449176627,-1.39122564655035,-1.08179958366009,0.108757283319662
"144",1,1,-1.7813992669268,0.282912037177909,0.553534685879921,-0.103107042064123,0.760111326267935
"145",1,1,-0.249784902737521,-0.977513440976229,0.665380946756034,-1.05867013307991,0.0149637561976109
"146",1,0,0.947490262286009,-0.312565650516928,1.74111674543082,-0.418889368194195,1.05875913302433
"147",1,1,0.427194385056147,-0.122546795822899,0.243615999764025,0.199935663211671,0.724383991181428
"148",1,1,-0.715460988318603,0.623945303800085,-0.297534974688251,0.778810626284232,-0.570439491530627
"149",1,1,-1.95030567980338,2.42759938149345,0.721843559153683,0.212358400617431,-0.341012479432336
"150",0,1,-2.00948089453281,1.06209037535861,-0.088533675606469,-0.761407979811199,0.619959708308342
"151",1,0,-0.486167571914419,1.5071965940479,-0.454780627789206,1.1483544972162,0.515949917755286
"152",1,1,0.0633339865333241,-0.552700595255006,0.441586139542296,0.315883954009567,-1.13875780684014
"153",0,0,-1.12690365665557,1.49656494561955,0.0759149911525062,0.23735160422902,-1.30472004242015
"154",1,1,0.0511185745967369,-0.733386403727724,0.434317751528941,1.71242677619522,0.403910299615577
"155",0,1,1.05706281472191,-1.33110991880142,-1.72881927549217,-0.620913298024296,-0.749011928876049
"156",1,1,0.534511074248536,1.22690792241451,-0.120142208127028,0.150715582915175,0.379272157115387
"157",1,0,-0.585458085781235,-0.439711878828633,-0.119473986312086,1.22831702659202,1.43618895504096
"158",0,0,-0.915592503480239,0.122152394949086,0.183789444277468,-0.511269219792755,-0.537606931223835
"159",1,1,1.46444955929695,1.20548561132541,-0.369076843244282,-0.844177828048611,1.28273050214933
"160",1,1,1.25676406043671,-1.27600702680103,0.411618922498054,0.815130535417473,-2.34345153469778
"161",1,1,-0.38949870165815,0.75406057221195,1.98868188371748,1.33092722044592,-0.943302151542849
"162",0,1,0.691049797541057,1.27409130790004,0.346895334346552,-0.645323590652944,-0.572541602502096
"163",1,0,0.494155666789465,-0.587382701992017,1.44199755521465,-2.46118846071401,-0.704004180669378
"164",1,0,-1.02861142655518,-0.0908851435248487,-0.966303389889355,0.651802876960753,-0.530370938495551
"165",0,1,0.222453419652927,-0.505408810366803,-0.643678160613682,-1.43889426214362,-0.00695540894931358
"166",0,0,-0.130110749021806,-1.18953999295305,-0.512832384681249,0.78630266681859,3.08849181826048
"167",0,0,-1.35640444967896,0.0237975994672207,0.203171970263517,-1.20871853759906,-1.90108432263158
"168",1,0,0.880110703454904,0.0296668714650227,0.787498987938619,-1.54726666221795,1.31702873545365
"169",1,1,1.3199077510152,-0.326683887971475,-0.0913756944634317,-0.950297038077701,0.902664849071901
"170",0,0,1.39934077604176,1.03227000274072,-0.128196495326233,-1.12248668414673,-0.888237751716757
"171",1,1,-0.483852760460943,1.41648491007489,-0.344613855783986,0.1469014925179,1.32668516027923
"172",1,1,-0.289066533377869,0.677316243982136,1.27497451888618,-0.314609628200965,-0.753623417499603
"173",1,1,0.0714809843975017,-1.80215101655519,-0.0917027348262221,-0.230288144446937,0.598321809592859
"174",1,1,-1.42340881758142,-0.898665013816496,-0.0894630989511692,-0.241013941457802,-0.25451825595326
"175",1,1,-0.656448773746004,-1.21028207413388,1.13605468094042,-1.80816472959565,0.51571427811669
"176",1,0,0.0959955211527394,0.0954999540354645,1.1935023069808,-0.311992484415818,-0.158083264068897
"177",0,0,1.02946391878963,-1.46504681561126,-1.08215303494943,-0.508220446276076,0.723899391618032
"178",0,1,-1.08693338976276,0.0637679877792078,0.147516870001477,1.15714587275223,1.36362133525029
"179",1,1,1.15822163828123,-0.219797003065945,1.1115583310818,1.27435546124282,0.751206800086127
"180",1,1,-1.20087411080766,-1.35058996835227,0.610023625304135,-0.269232821518698,0.0537370159350612
"181",1,1,0.921506353850558,1.24423566732427,0.322716824282388,-0.725137707673714,-1.53514758428842
"182",0,1,-1.39885873714483,0.152375560290156,-0.48187168404943,-0.714110019993666,-0.458825692467212
"183",1,0,-0.341773005089605,-0.467279704851377,-0.248237186206477,-0.134102036047652,0.356121856273626
"184",1,0,-1.96995680770701,-0.943161491773448,-0.127511886828404,-0.46812279814146,1.07640920272159
"185",1,1,-0.882859616509719,1.25285895480996,-0.161896265162441,0.102691888559103,1.04903125316028
"186",1,1,0.324796186521045,0.35792841676548,0.367068732492408,-0.898044411198656,-1.69330982541676
"187",1,0,-0.691898989286459,0.701086165944683,-2.11627329826331,1.66917528401894,0.374354936665013
"188",1,1,1.1492491949835,0.166988090085209,-1.38736471179745,1.58763982914868,-0.00563838208168821
"189",1,1,-0.376535920339536,-0.117045578344481,1.13766694595406,0.741129796712963,-0.577354637314398
"190",1,0,0.611839104309789,-1.18680215508643,1.14940728492738,0.927302222554027,0.271320022476276
"191",0,1,-0.991083323190234,0.445514892639456,-0.53976004539863,0.731987019450981,0.47700414661901
"192",1,1,-2.41209258442645,0.158530349070069,0.509549636614402,1.99041583319788,0.928676415236402
"193",1,1,1.16291820369164,0.0425389147948245,1.60702043586418,-0.805924196179476,0.634161249668815
"194",1,1,-1.66883286912777,0.761405953719946,1.72302398361187,-0.750541586948614,1.2220367690865
"195",0,1,-0.320638281155063,0.454136471782894,-1.11343171793018,-0.49803175941233,0.884093868870136
"196",0,1,0.705216101084031,-1.38594151053784,0.787836072168696,0.193926022472232,0.565695830785562
"197",1,0,0.595238531151528,0.684183896165177,0.17279957220128,-2.88028078518544,0.0568929173569388
"198",0,0,-0.196420724901852,-0.653349792420132,-0.0165331332924373,0.283177122161152,0.933671987941591
"199",1,1,0.626786110316428,1.1908409049386,0.939848589474061,0.778365436582055,0.494511897922838
"200",1,1,-0.698049445655256,-0.488481989012595,1.00036483806756,-0.231017823905559,1.23728755177834
"201",1,0,1.06926131647322,-1.34033904999464,-1.11476850053004,0.200927813504622,0.649013123733104
"202",0,1,0.346984314807942,-0.291564393107712,-0.571140756833572,1.17720070545906,0.266106627000639
"203",1,0,-0.559718999551971,0.0384086172889282,0.000405236356434232,-0.61301772803639,0.359699766050616
"204",1,1,-0.406315105782198,-0.586124100204633,0.834027619015409,-0.0359506875511188,-0.0809332730035686
"205",1,1,-0.707677018905386,-0.0693535583465724,0.460401335551854,0.886847062159195,-1.95153143490138
"206",0,0,0.16746546943113,-0.292753479326024,-1.06772201361028,-0.907533825274767,1.4093098580114
"207",0,1,-2.0454161790618,0.558640656523639,-1.81977570081567,0.33955328630329,-0.0436088983141964
"208",1,1,-0.704316258478607,0.483714604964667,0.219687754423757,1.53531824406792,-1.38011361731705
"209",1,1,-0.0180553705801276,-0.224562294875871,1.26897944328705,0.215604746813106,0.523925921123028
"210",1,0,-0.363539065290131,0.764746732974027,-0.479877170328462,-0.0289865304631474,0.209525977334039
"211",0,0,-0.204408548065353,-0.777301454281295,-0.335574943749207,-1.51598468685871,0.323552740789194
"212",1,1,0.61022428294307,-0.314276243306618,1.67204774891838,0.0462689842994727,0.197416773852662
"213",1,1,-0.337722695166281,0.105505270833649,0.60586792772984,-1.62915201173739,1.26073777730222
"214",0,0,-1.02547731109264,-0.106980548348088,-1.43158530879998,-1.36743238637681,-0.818777091638896
"215",1,1,-0.142808563702452,-0.861202256083577,0.256205152008917,1.60318481483183,-0.440264439359547
"216",0,1,-0.148691119307467,-0.206364384889255,-1.23990466301684,1.66675862515189,-0.13548294655769
"217",1,1,1.45823933607044,0.174829624061712,2.10789665578879,0.348991094762237,-1.27414910292496
"218",1,0,-0.624866517352867,-1.27079003694912,-1.37625632819448,-0.0942529358921754,1.67438449999633
"219",1,0,-0.332735926963237,-0.0988035501453549,-1.17685270902545,0.343796759581298,1.73069971686648
"220",1,1,1.36012495270877,-0.19071664027361,-0.739363341926965,0.348883147498602,-1.13209287637839
"221",1,1,-0.506049174970075,1.18101387699234,-0.373230701146405,1.12840433491582,-2.41150555315247
"222",1,0,0.249061748957078,0.131155368246642,0.58781769491732,0.485482714642215,-0.821037746998
"223",0,0,-0.519465532670398,0.0145404268605365,-0.804489349721877,-0.239811402952434,-0.382663786366797
"224",1,1,0.426210750745883,0.453650563670475,2.11803492990468,-0.141682572888006,0.052995650707718
"225",1,1,1.0110058654268,-1.96138620642737,0.00714602675381709,0.148342372343205,-0.22354854921446
"226",1,0,0.691782268149762,0.27172817601129,0.110182275634366,-0.0196977305649194,-1.63577369690842
"227",1,1,-0.139877553261599,-1.12170207164392,-0.837687669708319,-0.106833753716753,-0.361188741087474
"228",1,1,0.0862524170379143,1.75759995838882,1.23373427327172,0.0860099548714059,0.115734070994291
"229",0,0,-0.878122862821293,1.39112040967919,-1.00687389069138,-1.69824467038849,-0.305650216812564
"230",1,1,-0.661829812510871,-0.945279470764298,-0.399432568929146,-0.177965972834813,1.37612205059263
"231",1,1,0.44863965114107,1.47728681408251,1.47355455781487,0.0874502685560124,-1.19133838917666
"232",1,1,-0.738911052740764,0.620752824544245,-0.295873903592956,-1.16065461876369,1.92415418290221
"233",1,1,0.163310612637672,-0.168707135502284,-0.143335128925175,-0.118706978942607,-0.359017890355527
"234",1,0,-0.514360898839534,-1.59902592098588,-1.6978993824759,0.221943099466084,-2.76730559591757
"235",1,0,-0.417375313910153,-0.499745590393564,-0.195239465450259,-1.43167615967557,0.455333322635258
"236",1,1,1.19413904859098,-1.63287797635441,1.0307106764722,0.368412831326003,-0.122589670766759
"237",1,1,-2.18717514530555,1.46063274562667,1.7557296387225,0.793982524805788,-0.792426385900524
"238",1,1,-1.75557631216304,0.106316095515196,0.550373652363259,0.117793403834149,1.81523080529352
"239",1,1,3.35068233132558,-1.02612210686547,-1.04676283276868,-1.44640046124403,1.04859138260294
"240",1,1,0.523129726342295,-0.531057736883289,-0.196183541453125,-1.4715777832602,-1.16786328504946
"241",0,1,1.04124014268473,-0.0521587061734355,-0.0028983050281738,0.294166493777517,1.74946462189599
"242",0,0,-1.14663369222688,-0.973416654604366,0.243519200842164,-0.328866428552707,-0.540976936223115
"243",0,1,-0.173184793241112,-1.22696521748139,0.424102616585549,-2.16554504679075,0.119848130183792
"244",1,0,0.912249414097588,-0.466026515314709,0.869669268424173,0.243726337574325,-0.281996595927161
"245",0,0,-0.72979397339778,-1.48495390324905,0.0563372507575414,-0.608943665725187,-0.0796955896233424
"246",1,0,0.892214167542414,0.104618980992632,0.171142913010504,-0.377139376165617,0.715337870742346
"247",1,1,-2.42459220310313,1.52489088999301,-1.20521591453969,1.00939880882599,0.323787862098273
"248",1,1,1.4693192688107,-1.38891774393686,0.128116766034199,0.925091305288891,1.7248651305316
"249",1,1,0.0620957564354043,-1.42011756803699,2.16403185432713,-0.381909055035359,0.700558710130713
"250",0,0,-1.42767260535404,-0.197333812941833,0.221033292571296,-1.20422117522331,0.750013727108985
"251",1,1,1.32824660359707,-0.536949041495828,-1.0468110995003,0.820866364532023,0.95494055044432
"252",0,0,-0.496376884709771,-1.18923646569854,-2.53429746436668,0.102763111700943,-0.458662992383504
"253",1,0,-1.61972880619453,-0.786829296356972,1.22096466698905,-1.08296981492728,-1.1393362312496
"254",1,1,1.48964288515747,-1.02457388969656,-0.905455992575692,1.19551775062309,-1.81972126285081
"255",0,0,0.594760432726739,-0.485561487745862,-1.52634196373331,-1.51276067183044,0.0492486612530042
"256",1,1,0.0135037127267235,1.04143313881654,0.304084774526353,-0.364286864002061,0.74200069152151
"257",0,0,-1.82609671122641,0.468387235635371,0.298716130047663,-0.370347030170266,-0.619409586328107
"258",1,1,1.36359766406045,-2.06229723788912,-0.0456648460456391,0.278296210920981,-0.636608543985645
"259",1,1,-0.137644239869129,-0.397603547276977,-1.68882248711148,1.32857320435107,0.751166759071301
"260",1,1,-1.73221828013944,-1.30728991988614,1.25910470402365,1.46261642958687,1.96958250378493
"261",1,1,-0.942451990779144,0.643915491558116,-1.96361581441084,0.23197303825991,-0.716037964985548
"262",1,1,-0.492663082818648,-0.0155678121017733,0.959548567021323,-0.617363375478052,-0.108563506238708
"263",1,0,-1.33563207592973,-0.748013319930176,0.144085385786019,0.506639807041886,-0.480382093737929
"264",1,1,-0.552036356309302,-1.40306514262531,0.242894306008312,0.641604034851843,0.385059424568698
"265",1,0,1.71574811905625,-0.7082674263497,-0.82519107528718,-0.243097482653058,1.00444815461279
"266",0,0,-0.749001840469568,0.253207764273317,0.402756726025293,-2.25094475662987,0.939668787681418
"267",1,1,-1.22899148992034,1.64175001119715,1.27016068914892,0.0252200134682195,0.0211138091185731
"268",1,1,1.69486681173099,0.544203323158676,-1.74757081654607,-1.29366752113166,-0.0655933409204206
"269",1,0,-0.275937163894891,-1.53766727539083,0.594269850900404,-0.519653237595181,1.22118094266818
"270",1,1,0.899540846000819,0.157455258273362,0.209536089230791,0.189973567813806,1.20585215345483
"271",1,1,0.559530921321797,-0.486728416324994,-0.06104776402137,-0.357258042293445,-0.308883158753843
"272",1,1,0.883527478654076,1.54249347707527,0.932822195853674,1.13198676534672,-0.349202067349021
"273",1,1,1.54404186266965,-0.614970213324381,-1.4115935707123,0.257956974629462,1.9972121376057
"274",1,1,1.03061615897387,0.307855652393352,0.306098400657987,0.677325554962537,1.67670615316664
"275",1,0,-0.961411676011937,-0.457939741565265,-0.0273972504060704,0.463070915875704,-0.265631922383339
"276",1,1,1.14377671683783,-0.0245228175467046,1.04790045057371,0.0194029527381185,0.774064367279689
"277",1,1,0.349553412585876,-0.276049787697996,0.654346166494854,2.8131538839921,-2.44034037254936
"278",1,1,1.27364492398644,0.486379440924466,0.512322321043155,1.39648401236153,-0.906943820163819
"279",1,1,0.523795047866649,-0.282856422126824,0.721552180460589,0.390102355776213,-0.282165791933774
